GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Not Hispanic or Latino,Margin of Error; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino,Margin of Error; Total: - Hispanic or Latino
0500000US48013,48013,"Atascosa County, Texas",47050,*****,17509,*****,29541,*****
0500000US48015,48015,"Austin County, Texas",28886,*****,21559,*****,7327,*****
0500000US48017,48017,"Bailey County, Texas",7126,*****,2846,192,4280,192
0500000US48019,48019,"Bandera County, Texas",20796,*****,17152,*****,3644,*****
0500000US48021,48021,"Bastrop County, Texas",76948,*****,50417,*****,26531,*****
0500000US48023,48023,"Baylor County, Texas",3628,*****,3306,120,322,120
0500000US48025,48025,"Bee County, Texas",32659,*****,13933,*****,18726,*****
0500000US48027,48027,"Bell County, Texas",326041,*****,250280,*****,75761,*****
0500000US48029,48029,"Bexar County, Texas",1825502,*****,745792,*****,1079710,*****
0500000US48031,48031,"Blanco County, Texas",10723,*****,8689,*****,2034,*****
0500000US48033,48033,"Borden County, Texas",705,91,643,99,62,37
0500000US48035,48035,"Bosque County, Texas",17971,*****,14942,*****,3029,*****
0500000US48037,48037,"Bowie County, Texas",93155,*****,86539,*****,6616,*****
0500000US48039,48039,"Brazoria County, Texas",331741,*****,235730,*****,96011,*****
0500000US48041,48041,"Brazos County, Texas",205271,*****,155242,*****,50029,*****
0500000US48043,48043,"Brewster County, Texas",9235,*****,5232,*****,4003,*****
0500000US48045,48045,"Briscoe County, Texas",1670,122,1126,112,544,138
0500000US48047,48047,"Brooks County, Texas",7221,*****,516,184,6705,184
0500000US48049,48049,"Brown County, Texas",37833,*****,30002,*****,7831,*****
0500000US48051,48051,"Burleson County, Texas",17293,*****,13885,*****,3408,*****
0500000US48053,48053,"Burnet County, Texas",44144,*****,34732,*****,9412,*****
0500000US48055,48055,"Caldwell County, Texas",39347,*****,20027,*****,19320,*****
0500000US48057,48057,"Calhoun County, Texas",21666,*****,11317,*****,10349,*****
0500000US48059,48059,"Callahan County, Texas",13532,*****,12302,*****,1230,*****
0500000US48061,48061,"Cameron County, Texas",417947,*****,47876,*****,370071,*****
0500000US48063,48063,"Camp County, Texas",12516,*****,9641,*****,2875,*****
0500000US48065,48065,"Carson County, Texas",6068,*****,5488,*****,580,*****
0500000US48067,48067,"Cass County, Texas",30328,*****,29082,*****,1246,*****
0500000US48069,48069,"Castro County, Texas",7948,*****,3016,*****,4932,*****
0500000US48071,48071,"Chambers County, Texas",37251,*****,29479,*****,7772,*****
0500000US48073,48073,"Cherokee County, Texas",51167,*****,39963,*****,11204,*****
0500000US48075,48075,"Childress County, Texas",7059,*****,5612,437,1447,437
0500000US48077,48077,"Clay County, Texas",10479,*****,9915,*****,564,*****
0500000US48079,48079,"Cochran County, Texas",2993,*****,1310,*****,1683,*****
0500000US48081,48081,"Coke County, Texas",3238,*****,2562,*****,676,*****
0500000US48083,48083,"Coleman County, Texas",8536,*****,7061,*****,1475,*****
0500000US48085,48085,"Collin County, Texas",862215,*****,732778,*****,129437,*****
0500000US48087,48087,"Collingsworth County, Texas",3058,*****,2098,133,960,133
0500000US48089,48089,"Colorado County, Texas",20757,*****,14977,*****,5780,*****
0500000US48091,48091,"Comal County, Texas",119632,*****,88200,*****,31432,*****
0500000US48093,48093,"Comanche County, Texas",13623,*****,9964,*****,3659,*****
0500000US48095,48095,"Concho County, Texas",4086,*****,1821,*****,2265,*****
0500000US48097,48097,"Cooke County, Texas",38761,*****,32196,*****,6565,*****
0500000US48099,48099,"Coryell County, Texas",76128,*****,62842,*****,13286,*****
0500000US48101,48101,"Cottle County, Texas",1510,473,1086,292,424,225
0500000US48103,48103,"Crane County, Texas",4730,*****,1892,*****,2838,*****
0500000US48105,48105,"Crockett County, Texas",3699,189,1413,215,2286,249
0500000US48107,48107,"Crosby County, Texas",6007,*****,2772,*****,3235,*****
0500000US48109,48109,"Culberson County, Texas",2296,*****,497,148,1799,148
0500000US48111,48111,"Dallam County, Texas",7014,*****,4044,*****,2970,*****
0500000US48113,48113,"Dallas County, Texas",2485003,*****,1515210,*****,969793,*****
0500000US48115,48115,"Dawson County, Texas",13542,*****,6134,*****,7408,*****
0500000US48117,48117,"Deaf Smith County, Texas",19245,*****,5805,*****,13440,*****
0500000US48119,48119,"Delta County, Texas",5223,*****,4866,*****,357,*****
0500000US48121,48121,"Denton County, Texas",731851,*****,593900,*****,137951,*****
0500000US48123,48123,"DeWitt County, Texas",20540,*****,13629,*****,6911,*****
0500000US48125,48125,"Dickens County, Texas",2281,*****,1679,140,602,140
0500000US48127,48127,"Dimmit County, Texas",10682,*****,1522,*****,9160,*****
0500000US48129,48129,"Donley County, Texas",3588,*****,3226,*****,362,*****
0500000US48131,48131,"Duval County, Texas",11577,*****,1327,*****,10250,*****
0500000US48133,48133,"Eastland County, Texas",18328,*****,15616,405,2712,405
0500000US48135,48135,"Ector County, Texas",149557,*****,65024,*****,84533,*****
0500000US48137,48137,"Edwards County, Texas",1906,157,934,200,972,209
0500000US48139,48139,"Ellis County, Texas",157058,*****,118234,*****,38824,*****
0500000US48141,48141,"El Paso County, Texas",831095,*****,155421,*****,675674,*****
0500000US48143,48143,"Erath County, Texas",40039,*****,32064,*****,7975,*****
0500000US48145,48145,"Falls County, Texas",17410,*****,13560,*****,3850,*****
0500000US48147,48147,"Fannin County, Texas",33748,*****,30274,*****,3474,*****
0500000US48149,48149,"Fayette County, Texas",24849,*****,19972,*****,4877,*****
0500000US48151,48151,"Fisher County, Texas",3858,*****,2661,120,1197,120
0500000US48153,48153,"Floyd County, Texas",6178,*****,2732,*****,3446,*****
0500000US48155,48155,"Foard County, Texas",1197,134,1058,128,139,73
0500000US48157,48157,"Fort Bend County, Texas",658331,*****,500169,*****,158162,*****
0500000US48159,48159,"Franklin County, Texas",10599,*****,9184,*****,1415,*****
0500000US48161,48161,"Freestone County, Texas",19586,*****,16757,*****,2829,*****
0500000US48163,48163,"Frio County, Texas",18168,*****,3984,*****,14184,*****
0500000US48165,48165,"Gaines County, Texas",18916,*****,11504,*****,7412,*****
0500000US48167,48167,"Galveston County, Texas",308163,*****,235831,*****,72332,*****
0500000US48169,48169,"Garza County, Texas",6410,473,2820,350,3590,738
0500000US48171,48171,"Gillespie County, Texas",25398,*****,19972,*****,5426,*****
0500000US48173,48173,"Glasscock County, Texas",1180,114,778,140,402,129
0500000US48175,48175,"Goliad County, Texas",7410,*****,4778,*****,2632,*****
0500000US48177,48177,"Gonzales County, Texas",20172,*****,10271,*****,9901,*****
0500000US48179,48179,"Gray County, Texas",22983,*****,16915,*****,6068,*****
0500000US48181,48181,"Grayson County, Texas",122780,*****,107709,*****,15071,*****
0500000US48183,48183,"Gregg County, Texas",123178,*****,101354,*****,21824,*****
0500000US48185,48185,"Grimes County, Texas",26961,*****,20856,*****,6105,*****
0500000US48187,48187,"Guadalupe County, Texas",143460,*****,90816,*****,52644,*****
0500000US48189,48189,"Hale County, Texas",35504,*****,14941,*****,20563,*****
0500000US48191,48191,"Hall County, Texas",3203,*****,2111,*****,1092,*****
0500000US48193,48193,"Hamilton County, Texas",8266,*****,7342,*****,924,*****
0500000US48195,48195,"Hansford County, Texas",5559,*****,3044,*****,2515,*****
0500000US48197,48197,"Hardeman County, Texas",3992,*****,3179,126,813,126
0500000US48199,48199,"Hardin County, Texas",55375,*****,52503,*****,2872,*****
0500000US48201,48201,"Harris County, Texas",4356362,*****,2545642,*****,1810720,*****
0500000US48203,48203,"Harrison County, Texas",66417,*****,58367,*****,8050,*****
0500000US48205,48205,"Hartley County, Texas",6121,*****,4557,*****,1564,*****
0500000US48207,48207,"Haskell County, Texas",5853,*****,4379,*****,1474,*****
0500000US48209,48209,"Hays County, Texas",177562,*****,112412,*****,65150,*****
0500000US48211,48211,"Hemphill County, Texas",4115,*****,2757,114,1358,114
0500000US48213,48213,"Henderson County, Texas",79016,*****,69798,*****,9218,*****
0500000US48215,48215,"Hidalgo County, Texas",819217,*****,73468,*****,745749,*****
0500000US48217,48217,"Hill County, Texas",34923,*****,28129,*****,6794,*****
0500000US48219,48219,"Hockley County, Texas",23322,*****,12613,*****,10709,*****
0500000US48221,48221,"Hood County, Texas",53171,*****,47131,*****,6040,*****
0500000US48223,48223,"Hopkins County, Texas",35645,*****,29950,*****,5695,*****
0500000US48225,48225,"Houston County, Texas",22949,*****,20518,*****,2431,*****
0500000US48227,48227,"Howard County, Texas",36105,*****,21711,*****,14394,*****
0500000US48229,48229,"Hudspeth County, Texas",3330,*****,718,*****,2612,*****
0500000US48231,48231,"Hunt County, Texas",88052,*****,75166,*****,12886,*****
0500000US48233,48233,"Hutchinson County, Texas",21858,*****,17057,*****,4801,*****
0500000US48235,48235,"Irion County, Texas",1644,119,1232,124,412,86
0500000US48237,48237,"Jack County, Texas",8946,*****,7536,*****,1410,*****
0500000US48239,48239,"Jackson County, Texas",14486,*****,10018,*****,4468,*****
0500000US48241,48241,"Jasper County, Texas",35768,*****,33456,*****,2312,*****
0500000US48243,48243,"Jeff Davis County, Texas",2232,*****,1373,192,859,192
0500000US48245,48245,"Jefferson County, Texas",252872,*****,205888,*****,46984,*****
0500000US48247,48247,"Jim Hogg County, Texas",5239,*****,422,219,4817,219
0500000US48249,48249,"Jim Wells County, Texas",41461,*****,8512,*****,32949,*****
0500000US48251,48251,"Johnson County, Texas",155450,*****,125099,*****,30351,*****
0500000US48253,48253,"Jones County, Texas",19978,*****,14665,*****,5313,*****
0500000US48255,48255,"Karnes County, Texas",14879,*****,7220,*****,7659,*****
0500000US48257,48257,"Kaufman County, Texas",109289,*****,88737,*****,20552,*****
0500000US48259,48259,"Kendall County, Texas",37361,*****,29200,*****,8161,*****
0500000US48261,48261,"Kenedy County, Texas",565,208,191,122,374,170
0500000US48263,48263,"Kent County, Texas",821,109,674,123,147,72
0500000US48265,48265,"Kerr County, Texas",50149,*****,37450,*****,12699,*****
0500000US48267,48267,"Kimble County, Texas",4486,*****,3396,106,1090,106
0500000US48269,48269,"King County, Texas",267,51,201,42,66,49
0500000US48271,48271,"Kinney County, Texas",3577,*****,1356,210,2221,210
0500000US48273,48273,"Kleberg County, Texas",32029,*****,9183,*****,22846,*****
0500000US48275,48275,"Knox County, Texas",3796,*****,2541,*****,1255,*****
0500000US48277,48277,"Lamar County, Texas",49566,*****,46005,*****,3561,*****
0500000US48279,48279,"Lamb County, Texas",13742,*****,6386,*****,7356,*****
0500000US48281,48281,"Lampasas County, Texas",20219,*****,16428,*****,3791,*****
0500000US48283,48283,"La Salle County, Texas",7191,208,1205,234,5986,274
0500000US48285,48285,"Lavaca County, Texas",19549,*****,16121,*****,3428,*****
0500000US48287,48287,"Lee County, Texas",16664,*****,12817,*****,3847,*****
0500000US48289,48289,"Leon County, Texas",16819,*****,14472,*****,2347,*****
0500000US48291,48291,"Liberty County, Texas",77486,*****,61965,*****,15521,*****
0500000US48293,48293,"Limestone County, Texas",23454,*****,18659,*****,4795,*****
0500000US48295,48295,"Lipscomb County, Texas",3483,*****,2447,114,1036,114
0500000US48297,48297,"Live Oak County, Texas",11873,*****,7487,*****,4386,*****
0500000US48299,48299,"Llano County, Texas",19323,*****,17531,*****,1792,*****
0500000US48301,48301,"Loving County, Texas",117,57,76,33,41,36
0500000US48303,48303,"Lubbock County, Texas",290782,*****,193465,*****,97317,*****
0500000US48305,48305,"Lynn County, Texas",5764,*****,3038,*****,2726,*****
0500000US48307,48307,"McCulloch County, Texas",8273,*****,5723,*****,2550,*****
0500000US48309,48309,"McLennan County, Texas",241505,*****,181559,*****,59946,*****
0500000US48311,48311,"McMullen County, Texas",778,157,404,147,374,105
0500000US48313,48313,"Madison County, Texas",13838,*****,10837,*****,3001,*****
0500000US48315,48315,"Marion County, Texas",10248,*****,9851,*****,397,*****
0500000US48317,48317,"Martin County, Texas",5252,*****,2859,154,2393,154
0500000US48319,48319,"Mason County, Texas",4066,*****,3067,149,999,149
0500000US48321,48321,"Matagorda County, Texas",36598,*****,22011,*****,14587,*****
0500000US48323,48323,"Maverick County, Texas",56548,*****,2728,*****,53820,*****
0500000US48325,48325,"Medina County, Texas",47392,*****,23326,*****,24066,*****
0500000US48327,48327,"Menard County, Texas",2182,*****,1380,107,802,107
0500000US48329,48329,"Midland County, Texas",151290,*****,88871,*****,62419,*****
0500000US48331,48331,"Milam County, Texas",24344,*****,18258,*****,6086,*****
0500000US48333,48333,"Mills County, Texas",4875,*****,4087,149,788,149
0500000US48335,48335,"Mitchell County, Texas",9169,*****,5621,*****,3548,*****
0500000US48337,48337,"Montague County, Texas",19478,*****,17472,*****,2006,*****
0500000US48339,48339,"Montgomery County, Texas",502586,*****,391178,*****,111408,*****
0500000US48341,48341,"Moore County, Texas",22281,*****,10552,*****,11729,*****
0500000US48343,48343,"Morris County, Texas",12700,*****,11586,*****,1114,*****
0500000US48345,48345,"Motley County, Texas",1071,122,910,121,161,91
0500000US48347,48347,"Nacogdoches County, Texas",65531,*****,53439,*****,12092,*****
0500000US48349,48349,"Navarro County, Texas",48118,*****,35985,*****,12133,*****
0500000US48351,48351,"Newton County, Texas",14231,*****,13750,*****,481,*****
0500000US48353,48353,"Nolan County, Texas",15061,*****,9714,*****,5347,*****
0500000US48355,48355,"Nueces County, Texas",352060,*****,133661,*****,218399,*****
0500000US48357,48357,"Ochiltree County, Texas",10642,*****,5221,*****,5421,*****
0500000US48359,48359,"Oldham County, Texas",2071,*****,1772,85,299,85
0500000US48361,48361,"Orange County, Texas",83217,*****,77653,*****,5564,*****
0500000US48363,48363,"Palo Pinto County, Texas",27921,*****,22516,*****,5405,*****
0500000US48365,48365,"Panola County, Texas",23900,*****,21771,*****,2129,*****
0500000US48367,48367,"Parker County, Texas",121418,*****,107784,*****,13634,*****
0500000US48369,48369,"Parmer County, Texas",10004,*****,3863,*****,6141,*****
0500000US48371,48371,"Pecos County, Texas",15807,*****,5104,*****,10703,*****
0500000US48373,48373,"Polk County, Texas",46113,*****,39570,*****,6543,*****
0500000US48375,48375,"Potter County, Texas",122352,*****,77291,*****,45061,*****
0500000US48377,48377,"Presidio County, Texas",7304,*****,1390,148,5914,148
0500000US48379,48379,"Rains County, Texas",11037,*****,10129,*****,908,*****
0500000US48381,48381,"Randall County, Texas",126782,*****,102899,*****,23883,*****
0500000US48383,48383,"Reagan County, Texas",3598,*****,1187,110,2411,110
0500000US48385,48385,"Real County, Texas",3356,*****,2683,166,673,166
0500000US48387,48387,"Red River County, Texas",12567,*****,11668,*****,899,*****
0500000US48389,48389,"Reeves County, Texas",14179,*****,3601,*****,10578,*****
0500000US48391,48391,"Refugio County, Texas",7277,*****,3696,*****,3581,*****
0500000US48393,48393,"Roberts County, Texas",931,88,905,87,26,28
0500000US48395,48395,"Robertson County, Texas",16532,*****,13336,*****,3196,*****
0500000US48397,48397,"Rockwall County, Texas",85536,*****,71227,*****,14309,*****
0500000US48399,48399,"Runnels County, Texas",10445,*****,6939,*****,3506,*****
0500000US48401,48401,"Rusk County, Texas",53457,*****,45062,*****,8395,*****
0500000US48403,48403,"Sabine County, Texas",10440,*****,10035,*****,405,*****
0500000US48405,48405,"San Augustine County, Texas",8695,*****,8093,*****,602,*****
0500000US48407,48407,"San Jacinto County, Texas",27023,*****,23779,*****,3244,*****
0500000US48409,48409,"San Patricio County, Texas",66070,*****,29319,*****,36751,*****
0500000US48411,48411,"San Saba County, Texas",5893,*****,4190,*****,1703,*****
0500000US48413,48413,"Schleicher County, Texas",3224,*****,1597,*****,1627,*****
0500000US48415,48415,"Scurry County, Texas",17238,*****,10566,*****,6672,*****
0500000US48417,48417,"Shackelford County, Texas",3352,*****,2991,*****,361,*****
0500000US48419,48419,"Shelby County, Texas",25725,*****,21191,*****,4534,*****
0500000US48421,48421,"Sherman County, Texas",3066,*****,1789,85,1277,85
0500000US48423,48423,"Smith County, Texas",217552,*****,177538,*****,40014,*****
0500000US48425,48425,"Somervell County, Texas",8608,*****,6955,*****,1653,*****
0500000US48427,48427,"Starr County, Texas",62648,*****,806,215,61842,215
0500000US48429,48429,"Stephens County, Texas",9452,*****,7331,*****,2121,*****
0500000US48431,48431,"Sterling County, Texas",1346,134,730,126,616,130
0500000US48433,48433,"Stonewall County, Texas",1414,109,1129,142,285,153
0500000US48435,48435,"Sutton County, Texas",3966,*****,1635,200,2331,200
0500000US48437,48437,"Swisher County, Texas",7713,*****,4494,*****,3219,*****
0500000US48439,48439,"Tarrant County, Texas",1914526,*****,1385966,*****,528560,*****
0500000US48441,48441,"Taylor County, Texas",134435,*****,103256,*****,31179,*****
0500000US48443,48443,"Terrell County, Texas",921,189,295,95,626,158
0500000US48445,48445,"Terry County, Texas",12687,*****,6057,*****,6630,*****
0500000US48447,48447,"Throckmorton County, Texas",1545,119,1349,124,196,86
0500000US48449,48449,"Titus County, Texas",32553,*****,19166,*****,13387,*****
0500000US48451,48451,"Tom Green County, Texas",115056,*****,71965,*****,43091,*****
0500000US48453,48453,"Travis County, Texas",1121645,*****,743258,*****,378387,*****
0500000US48455,48455,"Trinity County, Texas",14405,*****,13105,*****,1300,*****
0500000US48457,48457,"Tyler County, Texas",21462,*****,19864,*****,1598,*****
0500000US48459,48459,"Upshur County, Texas",40096,*****,37086,*****,3010,*****
0500000US48461,48461,"Upton County, Texas",3405,*****,1708,110,1697,110
0500000US48463,48463,"Uvalde County, Texas",26952,*****,8025,*****,18927,*****
0500000US48465,48465,"Val Verde County, Texas",48980,*****,9603,*****,39377,*****
0500000US48467,48467,"Van Zandt County, Texas",52736,*****,47485,*****,5251,*****
0500000US48469,48469,"Victoria County, Texas",90099,*****,49603,*****,40496,*****
0500000US48471,48471,"Walker County, Texas",69330,*****,57088,*****,12242,*****
0500000US48473,48473,"Waller County, Texas",45847,*****,32495,*****,13352,*****
0500000US48475,48475,"Ward County, Texas",11225,*****,5535,*****,5690,*****
0500000US48477,48477,"Washington County, Texas",34236,*****,29167,*****,5069,*****
0500000US48479,48479,"Webb County, Texas",263251,*****,12352,*****,250899,*****
0500000US48481,48481,"Wharton County, Texas",41264,*****,25093,*****,16171,*****
0500000US48483,48483,"Wheeler County, Texas",5618,*****,4136,*****,1482,*****
0500000US48485,48485,"Wichita County, Texas",131957,*****,108322,*****,23635,*****
0500000US48487,48487,"Wilbarger County, Texas",13158,*****,9477,*****,3681,*****
0500000US48489,48489,"Willacy County, Texas",22002,*****,2748,*****,19254,*****
0500000US48491,48491,"Williamson County, Texas",473592,*****,360901,*****,112691,*****
0500000US48493,48493,"Wilson County, Texas",45509,*****,27872,*****,17637,*****
0500000US48495,48495,"Winkler County, Texas",7576,*****,3269,*****,4307,*****
0500000US48497,48497,"Wise County, Texas",61243,*****,50091,*****,11152,*****
0500000US48499,48499,"Wood County, Texas",42712,*****,38714,*****,3998,*****
0500000US48501,48501,"Yoakum County, Texas",8213,*****,3122,*****,5091,*****
0500000US48503,48503,"Young County, Texas",18329,*****,15115,*****,3214,*****
0500000US48505,48505,"Zapata County, Texas",14308,*****,913,*****,13395,*****
0500000US48507,48507,"Zavala County, Texas",12060,*****,844,*****,11216,*****
0500000US49001,49001,"Beaver County, Utah",6461,*****,5767,*****,694,*****
0500000US49003,49003,"Box Elder County, Utah",50991,*****,46443,*****,4548,*****
0500000US49005,49005,"Cache County, Utah",117449,*****,105324,*****,12125,*****
0500000US49007,49007,"Carbon County, Utah",20927,*****,18213,*****,2714,*****
0500000US49009,49009,"Daggett County, Utah",776,137,758,127,18,25
0500000US49011,49011,"Davis County, Utah",323374,*****,294320,*****,29054,*****
0500000US49013,49013,"Duchesne County, Utah",19817,*****,18303,*****,1514,*****
0500000US49015,49015,"Emery County, Utah",10728,*****,10061,*****,667,*****
0500000US49017,49017,"Garfield County, Utah",5069,*****,4786,*****,283,*****
0500000US49019,49019,"Grand County, Utah",9388,*****,8443,*****,945,*****
0500000US49021,49021,"Iron County, Utah",47139,*****,43327,*****,3812,*****
0500000US49023,49023,"Juab County, Utah",10400,*****,9944,*****,456,*****
0500000US49025,49025,"Kane County, Utah",7202,*****,6895,*****,307,*****
0500000US49027,49027,"Millard County, Utah",12582,*****,10991,*****,1591,*****
0500000US49029,49029,"Morgan County, Utah",10276,*****,10001,*****,275,*****
0500000US49031,49031,"Piute County, Utah",1865,137,1764,151,101,62
0500000US49033,49033,"Rich County, Utah",2292,*****,2142,59,150,59
0500000US49035,49035,"Salt Lake County, Utah",1078958,*****,888717,*****,190241,*****
0500000US49037,49037,"San Juan County, Utah",15152,*****,14381,*****,771,*****
0500000US49039,49039,"Sanpete County, Utah",28261,*****,25575,*****,2686,*****
0500000US49041,49041,"Sevier County, Utah",20871,*****,19859,*****,1012,*****
0500000US49043,49043,"Summit County, Utah",38521,*****,34039,*****,4482,*****
0500000US49045,49045,"Tooele County, Utah",60893,*****,53686,*****,7207,*****
0500000US49047,49047,"Uintah County, Utah",35721,*****,32881,*****,2840,*****
0500000US49049,49049,"Utah County, Utah",551957,*****,490670,*****,61287,*****
0500000US49051,49051,"Wasatch County, Utah",26661,*****,23131,*****,3530,*****
0500000US49053,49053,"Washington County, Utah",148244,*****,133532,*****,14712,*****
0500000US49055,49055,"Wayne County, Utah",2722,*****,2592,*****,130,*****
0500000US49057,49057,"Weber County, Utah",238682,*****,196978,*****,41704,*****
0500000US50001,50001,"Addison County, Vermont",36943,*****,36184,*****,759,*****
0500000US50003,50003,"Bennington County, Vermont",36589,*****,35964,*****,625,*****
0500000US50005,50005,"Caledonia County, Vermont",31012,*****,30584,*****,428,*****
0500000US50007,50007,"Chittenden County, Vermont",159711,*****,156370,*****,3341,*****
0500000US50009,50009,"Essex County, Vermont",6207,*****,6130,*****,77,*****
0500000US50011,50011,"Franklin County, Vermont",48418,*****,47767,*****,651,*****
0500000US50013,50013,"Grand Isle County, Vermont",6952,*****,6837,*****,115,*****
0500000US50015,50015,"Lamoille County, Vermont",25027,*****,24641,*****,386,*****
0500000US50017,50017,"Orange County, Vermont",28929,*****,28581,*****,348,*****
0500000US50019,50019,"Orleans County, Vermont",27146,*****,26792,*****,354,*****
0500000US50021,50021,"Rutland County, Vermont",60530,*****,59742,*****,788,*****
0500000US50023,50023,"Washington County, Vermont",59132,*****,58023,*****,1109,*****
0500000US50025,50025,"Windham County, Vermont",43858,*****,42937,*****,921,*****
0500000US50027,50027,"Windsor County, Vermont",56150,*****,55361,*****,789,*****
0500000US51001,51001,"Accomack County, Virginia",33115,*****,30206,*****,2909,*****
0500000US51003,51003,"Albemarle County, Virginia",103108,*****,97257,*****,5851,*****
0500000US51005,51005,"Alleghany County, Virginia",16066,*****,15834,*****,232,*****
0500000US51007,51007,"Amelia County, Virginia",12777,*****,12647,171,130,171
0500000US51009,51009,"Amherst County, Virginia",32148,*****,31461,*****,687,*****
0500000US51011,51011,"Appomattox County, Virginia",15208,*****,15023,*****,185,*****
0500000US51013,51013,"Arlington County, Virginia",223945,*****,189316,*****,34629,*****
0500000US51015,51015,"Augusta County, Virginia",74053,*****,72304,*****,1749,*****
0500000US51017,51017,"Bath County, Virginia",4583,*****,4424,129,159,129
0500000US51019,51019,"Bedford County, Virginia",76463,*****,75002,*****,1461,*****
0500000US51021,51021,"Bland County, Virginia",6662,*****,6574,74,88,74
0500000US51023,51023,"Botetourt County, Virginia",33155,*****,32688,*****,467,*****
0500000US51025,51025,"Brunswick County, Virginia",16930,*****,16604,*****,326,*****
0500000US51027,51027,"Buchanan County, Virginia",23486,*****,23412,47,74,47
0500000US51029,51029,"Buckingham County, Virginia",17068,*****,16701,*****,367,*****
0500000US51031,51031,"Campbell County, Virginia",55012,*****,53958,*****,1054,*****
0500000US51033,51033,"Caroline County, Virginia",29349,*****,28186,*****,1163,*****
0500000US51035,51035,"Carroll County, Virginia",29856,*****,28980,*****,876,*****
0500000US51036,51036,"Charles City County, Virginia",7118,*****,6999,*****,119,*****
0500000US51037,51037,"Charlotte County, Virginia",12313,*****,12222,64,91,64
0500000US51041,51041,"Chesterfield County, Virginia",328176,*****,302753,*****,25423,*****
0500000US51043,51043,"Clarke County, Virginia",14299,*****,13718,*****,581,*****
0500000US51045,51045,"Craig County, Virginia",5212,*****,5211,2,1,2
0500000US51047,51047,"Culpeper County, Virginia",48424,*****,44057,*****,4367,*****
0500000US51049,51049,"Cumberland County, Virginia",9859,*****,9847,20,12,20
0500000US51051,51051,"Dickenson County, Virginia",15463,*****,15345,*****,118,*****
0500000US51053,51053,"Dinwiddie County, Virginia",28110,*****,27318,*****,792,*****
0500000US51057,51057,"Essex County, Virginia",11151,*****,11092,57,59,57
0500000US51059,51059,"Fairfax County, Virginia",1128722,*****,946821,*****,181901,*****
0500000US51061,51061,"Fauquier County, Virginia",67463,*****,62752,*****,4711,*****
0500000US51063,51063,"Floyd County, Virginia",15523,*****,15123,*****,400,*****
0500000US51065,51065,"Fluvanna County, Virginia",26014,*****,25181,*****,833,*****
0500000US51067,51067,"Franklin County, Virginia",56315,*****,54818,*****,1497,*****
0500000US51069,51069,"Frederick County, Virginia",81340,*****,75463,*****,5877,*****
0500000US51071,51071,"Giles County, Virginia",16907,*****,16703,129,204,129
0500000US51073,51073,"Gloucester County, Virginia",37001,*****,35889,*****,1112,*****
0500000US51075,51075,"Goochland County, Virginia",21721,*****,21222,*****,499,*****
0500000US51077,51077,"Grayson County, Virginia",15573,*****,15116,*****,457,*****
0500000US51079,51079,"Greene County, Virginia",18938,*****,18018,*****,920,*****
0500000US51081,51081,"Greensville County, Virginia",11760,*****,11308,243,452,243
0500000US51083,51083,"Halifax County, Virginia",35506,*****,34835,*****,671,*****
0500000US51085,51085,"Hanover County, Virginia",101340,*****,98808,*****,2532,*****
0500000US51087,51087,"Henrico County, Virginia",318864,*****,301997,*****,16867,*****
0500000US51089,51089,"Henry County, Virginia",52580,*****,49855,*****,2725,*****
0500000US51091,51091,"Highland County, Virginia",2244,*****,2244,12,0,12
0500000US51093,51093,"Isle of Wight County, Virginia",35740,*****,34841,*****,899,*****
0500000US51095,51095,"James City County, Virginia",70673,*****,66972,*****,3701,*****
0500000US51097,51097,"King and Queen County, Virginia",7106,*****,6871,*****,235,*****
0500000US51099,51099,"King George County, Virginia",24933,*****,23883,*****,1050,*****
0500000US51101,51101,"King William County, Virginia",16097,*****,15971,123,126,123
0500000US51103,51103,"Lancaster County, Virginia",11129,*****,10955,*****,174,*****
0500000US51105,51105,"Lee County, Virginia",25206,*****,24762,*****,444,*****
0500000US51107,51107,"Loudoun County, Virginia",351129,*****,304856,*****,46273,*****
0500000US51109,51109,"Louisa County, Virginia",33986,*****,33137,*****,849,*****
0500000US51111,51111,"Lunenburg County, Virginia",12558,*****,12051,*****,507,*****
0500000US51113,51113,"Madison County, Virginia",13147,*****,12872,*****,275,*****
0500000US51115,51115,"Mathews County, Virginia",8880,*****,8756,101,124,101
0500000US51117,51117,"Mecklenburg County, Virginia",31555,*****,30743,*****,812,*****
0500000US51119,51119,"Middlesex County, Virginia",10717,*****,10502,*****,215,*****
0500000US51121,51121,"Montgomery County, Virginia",96467,*****,93612,*****,2855,*****
0500000US51125,51125,"Nelson County, Virginia",14858,*****,14343,*****,515,*****
0500000US51127,51127,"New Kent County, Virginia",19560,*****,19084,*****,476,*****
0500000US51131,51131,"Northampton County, Virginia",12184,*****,11208,*****,976,*****
0500000US51133,51133,"Northumberland County, Virginia",12304,*****,12248,45,56,45
0500000US51135,51135,"Nottoway County, Virginia",15711,*****,15093,*****,618,*****
0500000US51137,51137,"Orange County, Virginia",34596,*****,33193,*****,1403,*****
0500000US51139,51139,"Page County, Virginia",23843,*****,23417,*****,426,*****
0500000US51141,51141,"Patrick County, Virginia",18264,*****,17773,*****,491,*****
